Geely,GC6,2014,,GASOLINE,FORWARD_CONTROL,MECHANICAL,1.5,1498,94,IN_STOCK,104000,040001,used,CONDITION_OK,405000,4422,4012,846,Жирновск,B,Седан,4,,LEFT,150,,CHINESE,True,1,ORIGINAL,111,PRIVATE,ECONOMY,2014,2016,315000,337000,1118693883-bbd6ae78
Geely,GC6,2014,,GASOLINE,FORWARD_CONTROL,MECHANICAL,1.5,1498,94,IN_STOCK,62000,97948F,used,CONDITION_OK,400000,4367,3963,846,Волгоград,B,Седан,4,,LEFT,150,,CHINESE,True,2,ORIGINAL,51,PRIVATE,ECONOMY,2014,2016,356000,378000,1119349033-44129dbc
Geely,GC6,2014,,GASOLINE,FORWARD_CONTROL,MECHANICAL,1.5,1498,94,IN_STOCK,160000,97948F,used,CONDITION_OK,450000,4913,4458,940,Казань,B,Седан,4,,LEFT,150,,CHINESE,True,1,ORIGINAL,24,PRIVATE,ECONOMY,2014,2016,285000,306000,1119664234-51a7472d
Geely,GC6,2014,,GASOLINE,FORWARD_CONTROL,MECHANICAL,1.5,1498,94,IN_STOCK,161683,97948F,used,CONDITION_OK,500000,5459,4953,658,Пятигорск,B,Седан,4,,LEFT,150,,CHINESE,True,3,ORIGINAL,12,PRIVATE,ECONOMY,2014,2016,311000,333000,1119801549-d5a3c937
Geely,Tugella,2019,I,GASOLINE,FORWARD_CONTROL,ROBOT,1.5,1477,177,IN_STOCK,51614,FAFBFB,used,CONDITION_OK,2560000,27950,25361,8850,Санкт-Петербург,C,Внедорожник 5 дв.,5,446,LEFT,204,,CHINESE,True,1,ORIGINAL,2,COMMERCIAL,MEDIUM,2019,2023,2270000,2330000,1119911997-10d95a4a
Geely,Tugella,2019,I,GASOLINE,FORWARD_CONTROL,ROBOT,1.5,1477,177,IN_STOCK,19142,FAFBFB,used,CONDITION_OK,2499000,27284,24757,8850,Санкт-Петербург,C,Внедорожник 5 дв.,5,446,LEFT,204,,CHINESE,True,1,ORIGINAL,70,COMMERCIAL,MEDIUM,2019,2023,2391000,2455000,1119131430-d5c22e0b
Geely,Tugella,2019,I,GASOLINE,FORWARD_CONTROL,AUTOMATIC,2.0,1969,238,IN_STOCK,34475,DEA522,used,CONDITION_OK,3100000,33846,30710,10710,Владивосток,C,Внедорожник 5 дв.,5,446,LEFT,204,,CHINESE,True,1,ORIGINAL,56,PRIVATE,MEDIUM,2019,2023,2309000,2396000,1119291957-866e623b
Geely,Tugella,2019,I,GASOLINE,ALL_WHEEL_DRIVE,AUTOMATIC,2.0,1969,238,ON_ORDER,40000,0000CC,used,CONDITION_OK,2328150,25419,23064,10710,Владивосток,C,Внедорожник 5 дв.,5,446,LEFT,204,6.9,CHINESE,True,1,ORIGINAL,60,COMMERCIAL,MEDIUM,2019,2023,2386000,2441000,1119240769-ab4d613e
Geely,Tugella,2019,I,GASOLINE,ALL_WHEEL_DRIVE,AUTOMATIC,2.0,1969,238,ON_ORDER,5,040001,used,CONDITION_OK,1899000,20733,18813,10710,Находка,C,Внедорожник 5 дв.,5,446,LEFT,204,6.9,CHINESE,True,1,ORIGINAL,82,COMMERCIAL,MEDIUM,2019,2023,2451000,2517000,1118992481-cdfb9dd0
Geely,Tugella,2019,I,GASOLINE,FORWARD_CONTROL,AUTOMATIC,2.0,1969,238,ON_ORDER,96000,040001,used,CONDITION_OK,2248572,24550,22276,10710,Находка,C,Внедорожник 5 дв.,5,446,LEFT,204,,CHINESE,True,1,ORIGINAL,112,COMMERCIAL,MEDIUM,2019,2023,2192000,2262000,1118679509-5da0c175
