brand,model,generation,25%,75%
NISSAN,DAYZ ROOX,I РЕСТАЙЛИНГ,792250.0,935000.0
NISSAN,ELGRAND,I (E50),535000.0,650000.0
NISSAN,ELGRAND,II (E51),1200000.0,1370000.0
NISSAN,ELGRAND,III (E52),1782500.0,2010000.0
NISSAN,ELGRAND,III (E52) РЕСТАЙЛИНГ,2468250.0,2750000.0
NISSAN,FAIRLADY Z,I (S30),3995000.0,3995000.0
NISSAN,FAIRLADY Z,IV (Z32),1500000.25,2350000.0
NISSAN,FAIRLADY Z,V (Z33),1520000.0,1827500.0
NISSAN,FUGA,I,639999.5,1500000.0
NISSAN,FUGA,II,1625000.0,1899999.5
NISSAN,GT R,I,4910000.0,5650000.0
NISSAN,GT R,I РЕСТАЙЛИНГ 1,5000000.0,8500000.0
NISSAN,GT R,I РЕСТАЙЛИНГ 2,6000000.0,8500000.0
NISSAN,GT R,I РЕСТАЙЛИНГ 3,8799250.0,9998750.0
NISSAN,GT R,I РЕСТАЙЛИНГ 4,17980000.0,17980000.0
NISSAN,GLORIA,IX (Y32),245000.0,393750.0
NISSAN,GLORIA,VII (Y30),203750.0,267500.0
NISSAN,GLORIA,VIII (Y31),287500.0,462500.0
NISSAN,GLORIA,X (Y33),245000.0,410000.0
NISSAN,GLORIA,XI (Y34),429000.0,545000.0
NISSAN,HOMY,IV,135000.0,235000.0
NISSAN,JUKE,I,898490.0,1100000.0
NISSAN,JUKE,I РЕСТАЙЛИНГ,1219000.0,1337000.0
NISSAN,JUKE,II,2289500.0,2468500.0
NISSAN,JUKE NISMO,I,1190000.0,1480000.0
NISSAN,JUKE NISMO,I РЕСТАЙЛИНГ,1350000.0,1350000.0
NISSAN,KICKS,I,1521250.0,1697250.0
NISSAN,KICKS,I РЕСТАЙЛИНГ,1946250.0,2130000.0
NISSAN,LAFESTA,I,599999.0,750000.0
NISSAN,LAFESTA,II,1064500.0,1224500.0
NISSAN,LANGLEY,III (N13),81500.0,120500.0
NISSAN,LARGO,II (GC22),196250.0,260000.0
NISSAN,LARGO,III (W30),285000.0,340000.0
NISSAN,LATIO,I (N17) РЕСТАЙЛИНГ,738500.0,781000.0
NISSAN,LAUREL,III (C230),302475.0,367425.0
NISSAN,LAUREL,IV (C31),157000.0,274000.0
NISSAN,LAUREL,V (C32),157500.0,357500.0
NISSAN,LAUREL,VI (C33),363500.0,620000.0
NISSAN,LAUREL,VII (C34),166749.25,300000.0
NISSAN,LAUREL,VIII (C35),250000.0,400000.0
NISSAN,LEAF,I (ZE0/AZE0),447000.0,620000.0
NISSAN,LEAF,II (ZE1),1550000.0,1990000.0
NISSAN,LEOPARD,II (F31),425000.0,425000.0
NISSAN,LEOPARD,III (Y32),415000.0,415000.0
NISSAN,LEOPARD,IV (Y33),562500.0,1187500.0
NISSAN,MARCH,I (K10),120000.0,120000.0
NISSAN,MARCH,II (K11),149000.0,220000.0
NISSAN,MARCH,III (K12),245995.0,310000.0
NISSAN,MARCH,IV (K13),470000.0,593750.0
NISSAN,MARCH,IV (K13) РЕСТАЙЛИНГ,570000.0,822250.0
NISSAN,MAXIMA,III (J30),140000.0,220000.0
NISSAN,MAXIMA,IV (A32),155000.0,335000.0
NISSAN,MAXIMA,V (A33),265000.0,400000.0
NISSAN,MAXIMA,VI (A34),433750.0,612500.0
NISSAN,MAXIMA,VII (A35),1099500.0,1350000.0
NISSAN,MAXIMA,VIII (A36),2225000.0,2270000.0
NISSAN,MAXIMA,VIII (A36) РЕСТАЙЛИНГ,2930000.0,2930000.0
NISSAN,MICRA,II (K11),120000.0,216250.0
NISSAN,MICRA,III (K12),330000.0,395000.0
NISSAN,MICRA,IV (K13) РЕСТАЙЛИНГ,768000.0,768000.0
NISSAN,MICRA,V,1300000.0,1300000.0
NISSAN,MOCO,I,350000.0,350000.0
NISSAN,MOCO,III,457500.0,520000.0
NISSAN,MURANO,I (Z50),480000.0,605000.0
NISSAN,MURANO,II (Z51),1000000.0,1199000.0
NISSAN,MURANO,II (Z51) РЕСТАЙЛИНГ,1100000.0,1299000.0
NISSAN,MURANO,II (Z51) РЕСТАЙЛИНГ 2,1210000.0,1530000.0
NISSAN,MURANO,III (Z52),2345000.0,2839750.0
NISSAN,NV100 CLIPPER,I РЕСТАЙЛИНГ,350000.0,350000.0
NISSAN,NV100 CLIPPER,II,397500.0,512500.0
NISSAN,NV100 CLIPPER,III,675000.0,736750.0
NISSAN,NV350 CARAVAN,I,1475000.0,1875000.0
NISSAN,NAVARA,II (D22),444000.0,950000.0
NISSAN,NAVARA,III (D40),890000.0,1180000.0
NISSAN,NAVARA,III (D40) РЕСТАЙЛИНГ,1200000.0,1515000.0
NISSAN,NAVARA,IV (D23),3517500.0,3752500.0
NISSAN,NOTE,I,400000.0,500000.0
NISSAN,NOTE,I РЕСТАЙЛИНГ,500000.0,648600.0
NISSAN,NOTE,II,669999.0,770000.0
NISSAN,NOTE,II РЕСТАЙЛИНГ,833000.0,1100000.0
NISSAN,NOTE,III,1407500.0,1675000.0
NISSAN,PATHFINDER,I,208500.0,440000.0
NISSAN,PATHFINDER,II,345000.0,582000.0
NISSAN,PATHFINDER,III,770000.0,980000.0
NISSAN,PATHFINDER,III РЕСТАЙЛИНГ,1365000.0,1700000.0
NISSAN,PATHFINDER,IV,1790000.0,2049000.0
NISSAN,PATHFINDER,IV РЕСТАЙЛИНГ,2775000.0,3369250.0
NISSAN,PATHFINDER,V,5836750.0,6724750.0
NISSAN,PATROL,III (K160  K260),787500.0,1262500.0
NISSAN,PATROL,III (K160 K260),462500.0,730000.0
NISSAN,PATROL,IV (Y60),500000.0,1400000.0
NISSAN,PATROL,V (Y61),680000.0,1000000.0
NISSAN,PATROL,V (Y61) РЕСТАЙЛИНГ,1324000.0,1750000.0
NISSAN,PATROL,VI (Y62),1980000.0,2300000.0
NISSAN,PATROL,VI (Y62) РЕСТАЙЛИНГ,2822500.0,3775000.0
NISSAN,PATROL,VI (Y62) РЕСТАЙЛИНГ 2,7975000.0,8849250.0
NISSAN,PRAIRIE,I (M10),123000.0,123000.0
NISSAN,PRAIRIE,II (M11),140000.0,220000.0
NISSAN,PRAIRIE,III (M12),290000.0,350000.0
NISSAN,PRESAGE,I,280000.0,390000.0
NISSAN,PRESAGE,II,510000.0,750000.0
NISSAN,PRESEA,I,96250.0,130000.0
NISSAN,PRESEA,II,154250.0,215000.0
NISSAN,PRESIDENT,I (150 250),1699500.0,2600000.0
NISSAN,PRESIDENT,II (HG50),540000.0,540000.0
NISSAN,PRIMASTAR,I,750000.0,950000.0
NISSAN,PRIMASTAR,I РЕСТАЙЛИНГ,1244999.5,1495000.0
NISSAN,PRIMERA,I (P10),80000.0,135000.0
NISSAN,PRIMERA,II (P11),130000.0,198000.0
NISSAN,PRIMERA,II (P11) РЕСТАЙЛИНГ,180000.0,320000.0
NISSAN,PRIMERA,III (P12),280000.0,375000.0
NISSAN,PULSAR,III (N13),85000.0,85000.0
NISSAN,PULSAR,IV (N14),94125.0,130000.0
NISSAN,PULSAR,V (N15),123250.0,185000.0
NISSAN,QASHQAI,I,700000.0,850000.0
NISSAN,QASHQAI,I РЕСТАЙЛИНГ,989000.0,1149000.0
NISSAN,QASHQAI,II,1512000.0,1700000.0
NISSAN,QASHQAI,II РЕСТАЙЛИНГ,1640250.0,1853750.0
NISSAN,QASHQAI,III,2790000.0,2790000.0
NISSAN,QASHQAI+2,I,832500.0,960000.0
NISSAN,QASHQAI+2,I РЕСТАЙЛИНГ,994900.0,1200000.0
NISSAN,QUEST,III,712000.0,962500.0
NISSAN,QUEST,IV,1750000.0,2040000.0
NISSAN,ROGUE,I РЕСТАЙЛИНГ,899000.0,899000.0
NISSAN,ROGUE,II,1550000.0,1715000.0
NISSAN,ROGUE,II РЕСТАЙЛИНГ,1792500.0,2192250.0
NISSAN,ROGUE,III,2912500.0,3425000.0
NISSAN,ROGUE SPORT,I,1682500.0,1865000.0
NISSAN,ROGUE SPORT,I РЕСТАЙЛИНГ,2210000.0,2575000.0
NISSAN,SAFARI,IV (Y60),557500.0,1232250.0
NISSAN,SAFARI,V (Y61),1050000.0,2275000.0
NISSAN,SENTRA,V (B15),185000.0,210000.0
NISSAN,SENTRA,VI (B16),510000.0,510000.0
NISSAN,SENTRA,VII (B17),860000.0,1100000.0
NISSAN,SENTRA,VII (B17) РЕСТАЙЛИНГ,1250000.0,1370000.0
NISSAN,SERENA,I (C23),163250.0,275000.0
NISSAN,SERENA,II (C24),400000.0,557000.0
NISSAN,SERENA,III (C25),863750.0,1097500.0
NISSAN,SERENA,IV (C26),1100000.0,1300000.0
NISSAN,SERENA,V (C27),1722500.0,1900000.0
NISSAN,SERENA,V (C27) РЕСТАЙЛИНГ,1630000.0,2350000.0
NISSAN,SILVIA,III (S110),200000.0,200000.0
NISSAN,SILVIA,V (S13),1075000.0,1624750.0
NISSAN,SILVIA,VI (S14),1024992.5,1550000.0
NISSAN,SILVIA,VII (S15),2137500.0,5534375.0
NISSAN,SKYLINE,III (C10),3500000.0,3500000.0
NISSAN,SKYLINE,IX (R33),395000.0,812500.0
NISSAN,SKYLINE,VI (R30),256250.0,1112500.0
NISSAN,SKYLINE,VII (R31),320000.0,362500.0
NISSAN,SKYLINE,VIII (R32),962500.0,3675000.0
NISSAN,SKYLINE,X (R34),587492.5,2150000.0
NISSAN,SKYLINE,XI (V35),377500.0,570000.0
NISSAN,SKYLINE,XII (V36),816250.0,1075000.0
NISSAN,SKYLINE,XIII (V37),1750000.0,1750000.0
NISSAN,SKYLINE,XIII (V37) РЕСТАЙЛИНГ,1820000.0,1820000.0
NISSAN,STAGEA,I,407500.0,537500.0
NISSAN,STAGEA,II,500000.0,700000.0
NISSAN,SUNNY,B11,142500.0,192500.0
NISSAN,SUNNY,B12,75000.0,150000.0
NISSAN,SUNNY,B13,84500.0,127500.0
NISSAN,SUNNY,B14,100000.0,197500.0
NISSAN,SUNNY,B15,155000.0,230000.0
NISSAN,SUNNY,N13,89000.0,220000.0
NISSAN,SUNNY,N14,113750.0,155000.0
NISSAN,SUNNY,N16,250000.0,322000.0
NISSAN,SUNNY,N17,1872250.0,1910000.0
NISSAN,SUNNY,Y10,320000.0,320000.0
NISSAN,TEANA,I,450000.0,576250.0
NISSAN,TEANA,I РЕСТАЙЛИНГ,555000.0,650000.0
NISSAN,TEANA,II,730000.0,870000.0
NISSAN,TEANA,II РЕСТАЙЛИНГ,1049000.0,1230000.0
NISSAN,TEANA,III,1249000.0,1450000.0
NISSAN,TERRA,I,4455500.0,4766500.0
NISSAN,TERRANO,I,220000.0,362000.0
NISSAN,TERRANO,II,195000.0,420000.0
NISSAN,TERRANO,II РЕСТАЙЛИНГ,345000.0,489500.0
NISSAN,TERRANO,II РЕСТАЙЛИНГ 2,450000.0,637500.0
NISSAN,TERRANO,III (D10),999000.0,1154851.0
NISSAN,TERRANO,R50,405000.0,500000.0
NISSAN,TIIDA,I,427500.0,552500.0
NISSAN,TIIDA,I РЕСТАЙЛИНГ,591000.0,780000.0
NISSAN,TIIDA,II,937750.0,1207500.0
NISSAN,TITAN,I,1400000.0,1400000.0
NISSAN,TITAN,I РЕСТАЙЛИНГ,2100000.0,2850000.0
NISSAN,VANETTE,I,147500.0,202500.0
NISSAN,VANETTE,II,185000.0,298750.0
NISSAN,VANETTE,III,178250.0,357500.0
NISSAN,VANETTE,IV,285000.0,520000.0
NISSAN,WINGROAD,I (Y10),120000.0,150000.0
NISSAN,WINGROAD,II (Y11),167500.0,265000.0
NISSAN,WINGROAD,II (Y11) РЕСТАЙЛИНГ,265000.0,320000.0
NISSAN,WINGROAD,III (Y12),550000.0,800000.0
NISSAN,X TRAIL,I,525000.0,610000.0
NISSAN,X TRAIL,I РЕСТАЙЛИНГ,550000.0,700000.0
NISSAN,X TRAIL,II,875000.0,1000000.0
NISSAN,X TRAIL,II РЕСТАЙЛИНГ,1120440.0,1335690.0
NISSAN,X TRAIL,III,1500000.0,1828000.0
NISSAN,X TRAIL,III РЕСТАЙЛИНГ,1820000.0,2280990.0
NISSAN,X TRAIL,IV,3709250.0,4080000.0
NISSAN,XTERRA,I,440000.0,560000.0
NISSAN,XTERRA,I РЕСТАЙЛИНГ,720000.0,780000.0
NISSAN,XTERRA,II,1315000.0,1440000.0
NISSAN,XTERRA,II РЕСТАЙЛИНГ,1800000.0,1800000.0
OPEL,ADMIRAL,'37,80000.0,80000.0
OPEL,AGILA,A,198750.0,272500.0
OPEL,AGILA,A РЕСТАЙЛИНГ,269750.0,289250.0
OPEL,AGILA,B,382250.0,510000.0
OPEL,ANTARA,I,690000.0,819000.0
OPEL,ANTARA,I РЕСТАЙЛИНГ,1050000.0,1200000.0
OPEL,ASCONA,B,99999.0,99999.0
OPEL,ASCONA,C,68750.0,138750.0
OPEL,ASTRA,F,90000.0,135000.0
OPEL,ASTRA,G,168750.0,250000.0
OPEL,ASTRA,H,300000.0,360000.0
OPEL,ASTRA,H РЕСТАЙЛИНГ,350000.0,450000.0
OPEL,ASTRA,J,577000.0,690000.0
OPEL,ASTRA,J РЕСТАЙЛИНГ,720000.0,879000.0
OPEL,ASTRA,K,1360000.0,1500000.0
OPEL,ASTRA,K РЕСТАЙЛИНГ,1410000.0,1410000.0
OPEL,ASTRA OPC,H,627500.0,742500.0
OPEL,ASTRA OPC,J,1349999.75,1724999.25
OPEL,COMBO,B,147250.0,195750.0
OPEL,COMBO,C,320000.0,320000.0
OPEL,COMBO,C РЕСТАЙЛИНГ,365000.0,450000.0
OPEL,COMBO,E,1712250.0,1836750.0
OPEL,COMBO,PCMA,1767500.0,2080000.0
OPEL,COMMODORE,B,750000.0,750000.0
OPEL,CORSA,B,100000.0,189500.0
OPEL,CORSA,C,180000.0,240000.0
OPEL,CORSA,C РЕСТАЙЛИНГ,210000.0,300000.0
OPEL,CORSA,D,310000.0,410000.0
OPEL,CORSA,D РЕСТАЙЛИНГ I,415000.0,530000.0
OPEL,CORSA,D РЕСТАЙЛИНГ II,520000.0,690000.0
OPEL,CROSSLAND X,I,1390000.0,1500000.0
OPEL,CROSSLAND X,I РЕСТАЙЛИНГ,2022250.0,2406750.0
OPEL,FRONTERA,A,225000.0,350000.0
OPEL,FRONTERA,B,396250.0,485000.0
OPEL,FRONTERA,B РЕСТАЙЛИНГ,515000.0,699500.0
OPEL,GRANDLAND X,I,1842500.0,2036250.0
OPEL,INSIGNIA,I,700000.0,850000.0
OPEL,INSIGNIA,I РЕСТАЙЛИНГ,1080000.0,1399000.0
OPEL,INSIGNIA,II,1720582.75,1972500.0
OPEL,INSIGNIA OPC,I,1081250.0,1237500.0
OPEL,KADETT,B,600000.0,600000.0
OPEL,KADETT,D,57500.0,189500.0
OPEL,KADETT,E,62500.0,137500.0
OPEL,KADETT,E РЕСТАЙЛИНГ,80000.0,130000.0
OPEL,KAPITAN,P1,800000.0,800000.0
OPEL,MANTA,B,362500.0,475000.0
OPEL,MERIVA,A,260000.0,350000.0
OPEL,MERIVA,A РЕСТАЙЛИНГ,345000.0,420000.0
OPEL,MERIVA,B,608000.0,785000.0
OPEL,MERIVA,B РЕСТАЙЛИНГ,760000.0,937250.0
OPEL,MOKKA,I,960000.0,1240000.0
OPEL,MOKKA,I РЕСТАЙЛИНГ,1799250.0,1891750.0
OPEL,MONTEREY,A,307500.0,550000.0
OPEL,MONTEREY,A РЕСТАЙЛИНГ,500000.0,790000.0
OPEL,OLYMPIA,I,330000.0,610000.0
OPEL,OMEGA,A,70000.0,151000.0
OPEL,OMEGA,B,110000.0,235000.0
OPEL,OMEGA,B РЕСТАЙЛИНГ,170000.0,357500.0
OPEL,REKORD,C,600000.0,1200000.0
OPEL,REKORD,E,96750.0,253750.0
OPEL,SENATOR,B,103000.0,153000.0
OPEL,SIGNUM,I,375000.0,544500.0
OPEL,SIGNUM,I РЕСТАЙЛИНГ,664250.0,694750.0
OPEL,TIGRA,A,129000.0,280000.0
OPEL,TIGRA,B,635000.0,645000.0
OPEL,VECTRA,A,75000.0,146250.0
OPEL,VECTRA,B,115000.0,200000.0
OPEL,VECTRA,B РЕСТАЙЛИНГ,130000.0,245000.0
OPEL,VECTRA,C,250000.0,380000.0
OPEL,VECTRA,C РЕСТАЙЛИНГ,375000.0,520000.0
OPEL,VECTRA OPC,C РЕСТАЙЛИНГ,759000.0,885000.0
OPEL,VITA,B,160000.0,210000.0
OPEL,VITA,C,195000.0,270000.0
OPEL,VIVARO,A,625000.0,797500.0
OPEL,VIVARO,A РЕСТАЙЛИНГ,875000.0,1225000.0
OPEL,VIVARO,B,1820000.0,2550000.0
OPEL,VIVARO,C,2900000.0,3150000.0
OPEL,ZAFIRA,A,250000.0,360000.0
OPEL,ZAFIRA,A РЕСТАЙЛИНГ,350000.0,420000.0
OPEL,ZAFIRA,B,407500.0,533500.0
OPEL,ZAFIRA,B РЕСТАЙЛИНГ,510000.0,650000.0
OPEL,ZAFIRA,C,1047557.0,1180000.0
OPEL,ZAFIRA,C РЕСТАЙЛИНГ,1533750.0,1628395.5
OPEL,ZAFIRA LIFE,I,3725000.0,4425000.0
PEUGEOT,106,I РЕСТАЙЛИНГ,100000.0,100000.0
PEUGEOT,107,I,305000.0,400000.0
PEUGEOT,107,I РЕСТАЙЛИНГ,398250.0,472500.0
PEUGEOT,107,I РЕСТАЙЛИНГ 2,450000.0,550000.0
PEUGEOT,2008,I,748750.0,861750.0
PEUGEOT,2008,I РЕСТАЙЛИНГ,1224997.5,1434250.0
PEUGEOT,2008,II,2336750.0,2686750.0
PEUGEOT,207,I,350000.0,455000.0
PEUGEOT,207,I РЕСТАЙЛИНГ,385000.0,456000.0
PEUGEOT,208,I,631250.0,721250.0
PEUGEOT,208 GTI,I,1485000.0,1485000.0
PEUGEOT,3008,I,654995.0,820000.0
PEUGEOT,3008,I РЕСТАЙЛИНГ,956400.0,1180000.0
PEUGEOT,3008,II,1900000.0,2247500.0
PEUGEOT,3008,II РЕСТАЙЛИНГ,3200000.0,3675000.0
PEUGEOT,301,I,480000.0,605000.0
PEUGEOT,307,I,230000.0,310000.0
PEUGEOT,307,I РЕСТАЙЛИНГ,275000.0,380000.0
PEUGEOT,308,I,410000.0,503000.0
PEUGEOT,308,I РЕСТАЙЛИНГ,509000.0,650000.0
PEUGEOT,308,II,915000.0,1350000.0
PEUGEOT,308,II РЕСТАЙЛИНГ,1399750.0,1536250.0
PEUGEOT,309,I,53000.0,53000.0
PEUGEOT,406,I,122500.0,255000.0
PEUGEOT,406,I РЕСТАЙЛИНГ,170000.0,290000.0
PEUGEOT,408,I,550000.0,675938.0
PEUGEOT,408,I РЕСТАЙЛИНГ,938500.0,1229999.75
PEUGEOT,5008,I,715000.0,892500.0
PEUGEOT,5008,I РЕСТАЙЛИНГ,1230000.0,1290000.0
PEUGEOT,5008,II,2000000.0,2450000.0
PEUGEOT,5008,II РЕСТАЙЛИНГ,3440750.0,4011750.0
PEUGEOT,508,I,729000.0,1000000.0
PEUGEOT,508,I РЕСТАЙЛИНГ,1245000.0,1470000.0
PEUGEOT,508,II,1972500.0,2291750.0
PEUGEOT,607,I,250000.0,425000.0
PEUGEOT,607,I РЕСТАЙЛИНГ,496750.0,767500.0
PEUGEOT,806,I,270000.0,270000.0
PEUGEOT,807,I,362500.0,524750.0
PEUGEOT,807,I РЕСТАЙЛИНГ,500000.0,500000.0
PEUGEOT,EXPERT,I,160000.0,325000.0
PEUGEOT,EXPERT,II,880000.0,1040000.0
PEUGEOT,EXPERT,II РЕСТАЙЛИНГ,1150000.0,1830000.0
PEUGEOT,EXPERT,III,2325000.0,3300000.0
PEUGEOT,PARTNER,I,175000.0,203500.0
PEUGEOT,PARTNER,I РЕСТАЙЛИНГ,250000.0,350000.0
PEUGEOT,PARTNER,II,420000.0,600000.0
PEUGEOT,PARTNER,II РЕСТАЙЛИНГ,625000.0,788750.0
PEUGEOT,PARTNER,II РЕСТАЙЛИНГ 2,1135500.0,2086650.0
PEUGEOT,RCZ,I,950000.0,1360000.0
PEUGEOT,RCZ,I РЕСТАЙЛИНГ,1454250.0,1637500.0
PEUGEOT,RIFTER,I,1873750.0,1881250.0
PEUGEOT,TRAVELLER,I,2500000.0,3444444.0
PORSCHE,356,II (A),4790000.0,4790000.0
PORSCHE,356,IV (C),6187500.0,10062500.0
PORSCHE,911,II (911 930),37900000.0,37900000.0
PORSCHE,911,III (964),11098000.0,11366000.0
PORSCHE,911,IV (993),9000000.0,9000000.0
PORSCHE,911,V (996),2375000.0,2824250.0
PORSCHE,911,V (996) РЕСТАЙЛИНГ,3557500.0,4612500.0
PORSCHE,911,VI (997),3775000.0,6600000.0
PORSCHE,911,VI (997) РЕСТАЙЛИНГ,5600000.0,7100000.0
PORSCHE,911,VII (991),6225500.0,10500000.0
PORSCHE,911,VII (991) РЕСТАЙЛИНГ,9000000.0,12000000.0
PORSCHE,911,VIII (992),15900000.0,19840000.0
PORSCHE,911 GT3,991,7500000.0,7500000.0
PORSCHE,911 GT3,991 РЕСТАЙЛИНГ,17875000.0,18625000.0
PORSCHE,BOXSTER,I (986),1230000.0,1450000.0
PORSCHE,BOXSTER,I (986) РЕСТАЙЛИНГ,1500000.0,1875000.0
PORSCHE,BOXSTER,II (987),2499500.0,2600000.0
PORSCHE,BOXSTER,II (987) РЕСТАЙЛИНГ 1,2774500.0,3249500.0
PORSCHE,BOXSTER,II (987) РЕСТАЙЛИНГ 2,2475000.0,2912500.0
PORSCHE,BOXSTER,III (981),4490000.0,5000000.0
PORSCHE,BOXSTER,IV 718 (982),6500000.0,9800000.0
PORSCHE,CAYENNE,I (955),560000.0,750000.0
PORSCHE,CAYENNE,I РЕСТАЙЛИНГ (957),950000.0,1500000.0
PORSCHE,CAYENNE,II (958),1900000.0,2950000.0
PORSCHE,CAYENNE,II РЕСТАЙЛИНГ (958),3690000.0,4649000.0
PORSCHE,CAYENNE,III,7145000.0,8567500.0
PORSCHE,CAYENNE,III РЕСТАЙЛИНГ,17975000.0,20437500.0
PORSCHE,CAYMAN,I (987),2150000.0,2500000.0
PORSCHE,CAYMAN,I (987) РЕСТАЙЛИНГ,2400000.0,3550000.0
PORSCHE,CAYMAN,II (981),4000000.0,5400000.0
PORSCHE,CAYMAN,III 718 (982),6700000.0,8900000.0
PORSCHE,CAYMAN GT4,II 718 (982),10500000.0,10500000.0
PORSCHE,MACAN,I,2918000.0,3500000.0
PORSCHE,MACAN,I РЕСТАЙЛИНГ,5490000.0,6390000.0
PORSCHE,MACAN,I РЕСТАЙЛИНГ 2,8560000.0,10162500.0
PORSCHE,PANAMERA,I,2200000.0,3111111.0
PORSCHE,PANAMERA,I РЕСТАЙЛИНГ,3500000.0,4013000.0
PORSCHE,PANAMERA,II,6900000.0,8900000.0
PORSCHE,PANAMERA,II РЕСТАЙЛИНГ,13200000.0,18000000.0
PORSCHE,TAYCAN,I,11600000.0,14700000.0
RAM,1500,IV (DS/DJ),5612500.0,7462500.0
RAM,1500,V,6000000.0,8170000.0
RENAULT,19,I,67500.0,146250.0
RENAULT,19,II,71500.0,110000.0
RENAULT,ARKANA,I,1735000.0,1944000.0
RENAULT,CAPTUR,I,1100000.0,1100000.0
RENAULT,CAPTUR,I РЕСТАЙЛИНГ,1570000.0,1570000.0
RENAULT,CLIO,II,125000.0,189000.0
RENAULT,CLIO,II РЕСТАЙЛИНГ,200000.0,290000.0
RENAULT,CLIO,II РЕСТАЙЛИНГ 2,265000.0,350000.0
RENAULT,CLIO,III,371250.0,499250.0
RENAULT,CLIO,III РЕСТАЙЛИНГ,555000.0,600000.0
RENAULT,CLIO,IV РЕСТАЙЛИНГ,1100000.0,1188250.0
RENAULT,CLIO RS,III,744000.0,820000.0
RENAULT,CLIO RS,III РЕСТАЙЛИНГ,857250.0,931750.0
RENAULT,CLIO RS,IV,1500000.0,1500000.0
RENAULT,CLIO RS,IV РЕСТАЙЛИНГ,2600000.0,2600000.0
RENAULT,DOKKER,I,1142000.0,1340000.0
RENAULT,DUSTER,I,829000.0,959000.0
RENAULT,DUSTER,I РЕСТАЙЛИНГ,1095635.0,1351250.0
RENAULT,DUSTER,II,1789000.0,2100000.0
RENAULT,ESPACE,I,190000.0,190000.0
RENAULT,ESPACE,II,250000.0,300000.0
RENAULT,ESPACE,III,382500.0,572500.0
RENAULT,ESPACE,IV,385000.0,558000.0
RENAULT,ESPACE,IV РЕСТАЙЛИНГ,732749.75,810000.0
RENAULT,ESPACE,V,1686750.0,1992500.0
RENAULT,FLUENCE,I,500000.0,690000.0
RENAULT,FLUENCE,I РЕСТАЙЛИНГ,650000.0,839000.0
RENAULT,KADJAR,I,1578500.0,1687500.0
RENAULT,KADJAR,I РЕСТАЙЛИНГ,1790000.0,1899000.0
RENAULT,KANGOO,I,198000.0,260000.0
RENAULT,KANGOO,I РЕСТАЙЛИНГ,250000.0,350000.0
RENAULT,KANGOO,II,526000.0,750000.0
RENAULT,KANGOO,II РЕСТАЙЛИНГ,844950.0,1236000.0
RENAULT,KAPTUR,I,1350000.0,1650000.0
RENAULT,KAPTUR,I РЕСТАЙЛИНГ,1819000.0,1999000.0
RENAULT,KOLEOS,I,745000.0,900000.0
RENAULT,KOLEOS,I РЕСТАЙЛИНГ,957500.0,1343750.0
RENAULT,KOLEOS,I РЕСТАЙЛИНГ 2,1050000.0,1389000.0
RENAULT,KOLEOS,II,2200000.0,2550000.0
RENAULT,KOLEOS,II РЕСТАЙЛИНГ,1977500.0,2935750.0
RENAULT,LAGUNA,I,130000.0,200000.0
RENAULT,LAGUNA,II,241000.0,355000.0
RENAULT,LAGUNA,II РЕСТАЙЛИНГ,380000.0,493750.0
RENAULT,LAGUNA,III,510000.0,615000.0
RENAULT,LAGUNA,III РЕСТАЙЛИНГ,650000.0,900000.0
RENAULT,LATITUDE,I,716000.0,850000.0
RENAULT,LATITUDE,I РЕСТАЙЛИНГ,695000.0,867500.0
RENAULT,LOGAN,I,185000.0,310000.0
RENAULT,LOGAN,I РЕСТАЙЛИНГ,350000.0,500000.0
RENAULT,LOGAN,II,449000.0,740000.0
RENAULT,LOGAN,II РЕСТАЙЛИНГ,769000.0,1099000.0
RENAULT,MEGANE,I,110000.0,200000.0
RENAULT,MEGANE,I РЕСТАЙЛИНГ,170000.0,220000.0
RENAULT,MEGANE,II,290000.0,350000.0
RENAULT,MEGANE,II РЕСТАЙЛИНГ,350000.0,420000.0
RENAULT,MEGANE,III,470000.0,650000.0
RENAULT,MEGANE,III РЕСТАЙЛИНГ,650000.0,770000.0
RENAULT,MEGANE,III РЕСТАЙЛИНГ 2,785000.0,950000.0
RENAULT,MEGANE,IV,1390000.0,1516000.0
RENAULT,MEGANE,IV РЕСТАЙЛИНГ,1526250.0,1668750.0
RENAULT,MEGANE RS,III,1555000.0,1700000.0
RENAULT,MEGANE RS,III РЕСТАЙЛИНГ,2100000.0,2100000.0
RENAULT,MODUS,I,327500.0,422500.0
RENAULT,MODUS,I РЕСТАЙЛИНГ,357500.0,430000.0
RENAULT,SAFRANE,I,77500.0,217500.0
RENAULT,SAFRANE,I РЕСТАЙЛИНГ,165000.0,195000.0
RENAULT,SANDERO,I,410000.0,590000.0
RENAULT,SANDERO,II,670000.0,850000.0
RENAULT,SANDERO,II РЕСТАЙЛИНГ,953440.0,1250000.0
RENAULT,SCENIC,I,107500.0,192500.0
RENAULT,SCENIC,I РЕСТАЙЛИНГ,200000.0,270000.0
RENAULT,SCENIC,II,349789.0,450000.0
RENAULT,SCENIC,II РЕСТАЙЛИНГ,370000.0,475000.0
RENAULT,SCENIC,III,580000.0,790000.0
RENAULT,SCENIC,III РЕСТАЙЛИНГ,687500.0,932500.0
RENAULT,SCENIC,III РЕСТАЙЛИНГ 2,1041250.0,1167500.0
RENAULT,SCENIC,IV,1580000.0,1850000.0
